ds,table_name,relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count,pg_table_size
1650372317.136951,public.tweets,19414,public,tweets,2,0,0,0,2000000,0,0,0,1964035,0,764288,808704,,2022-04-19 12:45:00.202833+00:00,,2022-04-19 12:45:01.062003+00:00,0,1,0,1,381181952
1650372317.136951,public.user_profiles,19373,public,user_profiles,3,0,2514164,2514164,50000,0,0,0,50000,0,0,0,,2022-04-19 12:44:55.528004+00:00,,2022-04-19 12:44:55.673211+00:00,0,1,0,1,3588096
1650372317.136951,public.warehouse,18911,public,warehouse,1,0,10001391,10001391,100,126,0,126,100,30,0,100,,,,2022-04-19 09:48:52.583391+00:00,0,0,0,3,204800
1650372317.2402868,public.accounts,19341,public,accounts,2,0,200008367,200008367,100000000,0,0,0,99418693,0,6395072,197248,,2022-04-19 12:42:58.724345+00:00,,2022-04-19 12:32:01.398339+00:00,0,21,0,35,10925867008
1650372317.2402868,public.added_tweets,19426,public,added_tweets,2,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0
1650372317.2402868,public.checking,19357,public,checking,1,0,9852,9852,100000000,5703,0,34,99973828,5703,4719303,18800000,,2022-04-19 12:10:16.844373+00:00,,2022-04-19 12:34:59.318684+00:00,0,20,0,35,4430159872
1650372317.2402868,public.customer,18946,public,customer,2,0,6000773,7386806,3000000,226,0,8,3000159,223,180226,60000,,2022-04-19 09:46:04.123170+00:00,,2022-04-19 09:44:57.869874+00:00,0,11,0,16,1859174400
1650372317.2402868,public.district,18936,public,district,959921,154064320,5040745,5040745,1000,263,0,263,1000,0,0,1000,,,,2022-04-19 09:48:52.603393+00:00,0,0,0,10,155648
1650372317.2402868,public.followers,19384,public,followers,1,0,0,0,128541,0,0,0,128541,0,0,0,,2022-04-19 12:44:55.835015+00:00,,2022-04-19 12:44:55.892824+00:00,0,1,0,1,4710400
1650372317.2402868,public.follows,19399,public,follows,1,0,0,0,128541,0,0,0,128541,0,0,0,,2022-04-19 12:44:56.060225+00:00,,2022-04-19 12:44:56.112635+00:00,0,1,0,1,4710400
1650372317.2402868,public.history,18959,public,history,0,0,,,3000126,0,0,0,3000113,0,60126,420126,,2022-04-19 09:42:53.721519+00:00,,2022-04-19 09:46:05.953154+00:00,0,11,0,16,258973696
1650372317.2402868,public.item,18916,public,item,1,0,10001394,10001392,100000,0,0,0,100000,0,0,0,,2022-04-19 09:18:55.363844+00:00,,2022-04-19 09:18:55.610783+00:00,0,1,0,1,10444800
1650372317.2402868,public.new_order,18986,public,new_order,1,0,200,200,900137,0,100,0,900031,102,54235,18137,,2022-04-19 09:46:07.668993+00:00,,2022-04-19 09:44:58.232913+00:00,0,11,0,15,39903232
1650372317.2402868,public.oorder,18973,public,oorder,3,0,30903604,30903604,3000137,100,0,69,3000135,43,60235,420137,,2022-04-19 09:42:55.759893+00:00,,2022-04-19 09:46:07.393234+00:00,0,11,0,16,197746688
1650372317.2402868,public.order_line,18996,public,order_line,1,0,219,4733,30003261,1053,0,716,29960869,477,2143363,2967014,,2022-04-19 09:44:31.617698+00:00,,2022-04-19 09:44:59.938146+00:00,0,12,0,15,3035348992
1650372317.2402868,public.savings,19347,public,savings,1,0,5343,5343,100000000,1780,0,1,99740960,1780,5847668,3360896,,2022-04-19 12:37:22.215938+00:00,,2022-04-19 12:32:59.771502+00:00,0,21,0,35,4429594624
1650372317.2402868,public.stock,18921,public,stock,1,0,30008598,281131624,10000000,1369,0,508,9999920,861,601369,739584,,2022-04-19 09:44:12.964638+00:00,,2022-04-19 09:44:54.954927+00:00,0,11,0,17,3556540416
1650372317.2402868,public.tweets,19414,public,tweets,2,0,0,0,2000000,0,0,0,1964035,0,764288,808704,,2022-04-19 12:45:00.202833+00:00,,2022-04-19 12:45:01.062003+00:00,0,1,0,1,381181952
1650372317.2402868,public.user_profiles,19373,public,user_profiles,3,0,2514164,2514164,50000,0,0,0,50000,0,0,0,,2022-04-19 12:44:55.528004+00:00,,2022-04-19 12:44:55.673211+00:00,0,1,0,1,3588096
1650372317.2402868,public.warehouse,18911,public,warehouse,1,0,10001391,10001391,100,126,0,126,100,30,0,100,,,,2022-04-19 09:48:52.583391+00:00,0,0,0,3,204800
1650372317.3454387,public.accounts,19341,public,accounts,2,0,200008367,200008367,100000000,0,0,0,99418693,0,6395072,197248,,2022-04-19 12:42:58.724345+00:00,,2022-04-19 12:32:01.398339+00:00,0,21,0,35,10925867008
1650372317.3454387,public.added_tweets,19426,public,added_tweets,2,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0
1650372317.3454387,public.checking,19357,public,checking,1,0,9852,9852,100000000,5703,0,34,99973828,5703,4719303,18800000,,2022-04-19 12:10:16.844373+00:00,,2022-04-19 12:34:59.318684+00:00,0,20,0,35,4430159872
1650372317.3454387,public.customer,18946,public,customer,2,0,6000773,7386806,3000000,226,0,8,3000159,223,180226,60000,,2022-04-19 09:46:04.123170+00:00,,2022-04-19 09:44:57.869874+00:00,0,11,0,16,1859174400
1650372317.3454387,public.district,18936,public,district,959921,154064320,5040745,5040745,1000,263,0,263,1000,0,0,1000,,,,2022-04-19 09:48:52.603393+00:00,0,0,0,10,155648
1650372317.3454387,public.followers,19384,public,followers,1,0,0,0,128541,0,0,0,128541,0,0,0,,2022-04-19 12:44:55.835015+00:00,,2022-04-19 12:44:55.892824+00:00,0,1,0,1,4710400
1650372317.3454387,public.follows,19399,public,follows,1,0,0,0,128541,0,0,0,128541,0,0,0,,2022-04-19 12:44:56.060225+00:00,,2022-04-19 12:44:56.112635+00:00,0,1,0,1,4710400
1650372317.3454387,public.history,18959,public,history,0,0,,,3000126,0,0,0,3000113,0,60126,420126,,2022-04-19 09:42:53.721519+00:00,,2022-04-19 09:46:05.953154+00:00,0,11,0,16,258973696
1650372317.3454387,public.item,18916,public,item,1,0,10001394,10001392,100000,0,0,0,100000,0,0,0,,2022-04-19 09:18:55.363844+00:00,,2022-04-19 09:18:55.610783+00:00,0,1,0,1,10444800
1650372317.3454387,public.new_order,18986,public,new_order,1,0,200,200,900137,0,100,0,900031,102,54235,18137,,2022-04-19 09:46:07.668993+00:00,,2022-04-19 09:44:58.232913+00:00,0,11,0,15,39903232
1650372317.3454387,public.oorder,18973,public,oorder,3,0,30903604,30903604,3000137,100,0,69,3000135,43,60235,420137,,2022-04-19 09:42:55.759893+00:00,,2022-04-19 09:46:07.393234+00:00,0,11,0,16,197746688
1650372317.3454387,public.order_line,18996,public,order_line,1,0,219,4733,30003261,1053,0,716,29960869,477,2143363,2967014,,2022-04-19 09:44:31.617698+00:00,,2022-04-19 09:44:59.938146+00:00,0,12,0,15,3035348992
1650372317.3454387,public.savings,19347,public,savings,1,0,5343,5343,100000000,1780,0,1,99740960,1780,5847668,3360896,,2022-04-19 12:37:22.215938+00:00,,2022-04-19 12:32:59.771502+00:00,0,21,0,35,4429594624
1650372317.3454387,public.stock,18921,public,stock,1,0,30008598,281131624,10000000,1369,0,508,9999920,861,601369,739584,,2022-04-19 09:44:12.964638+00:00,,2022-04-19 09:44:54.954927+00:00,0,11,0,17,3556540416
1650372317.3454387,public.tweets,19414,public,tweets,2,0,0,0,2000000,0,0,0,1964035,0,764288,808704,,2022-04-19 12:45:00.202833+00:00,,2022-04-19 12:45:01.062003+00:00,0,1,0,1,381181952
1650372317.3454387,public.user_profiles,19373,public,user_profiles,3,0,2514164,2514164,50000,0,0,0,50000,0,0,0,,2022-04-19 12:44:55.528004+00:00,,2022-04-19 12:44:55.673211+00:00,0,1,0,1,3588096
1650372317.3454387,public.warehouse,18911,public,warehouse,1,0,10001391,10001391,100,126,0,126,100,30,0,100,,,,2022-04-19 09:48:52.583391+00:00,0,0,0,3,204800
1650372317.4493968,public.accounts,19341,public,accounts,2,0,200008367,200008367,100000000,0,0,0,99418693,0,6395072,197248,,2022-04-19 12:42:58.724345+00:00,,2022-04-19 12:32:01.398339+00:00,0,21,0,35,10925867008
1650372317.4493968,public.added_tweets,19426,public,added_tweets,2,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0
1650372317.4493968,public.checking,19357,public,checking,1,0,9852,9852,100000000,5703,0,34,99973828,5703,4719303,18800000,,2022-04-19 12:10:16.844373+00:00,,2022-04-19 12:34:59.318684+00:00,0,20,0,35,4430159872
1650372317.4493968,public.customer,18946,public,customer,2,0,6000773,7386806,3000000,226,0,8,3000159,223,180226,60000,,2022-04-19 09:46:04.123170+00:00,,2022-04-19 09:44:57.869874+00:00,0,11,0,16,1859174400
1650372317.4493968,public.district,18936,public,district,959921,154064320,5040745,5040745,1000,263,0,263,1000,0,0,1000,,,,2022-04-19 09:48:52.603393+00:00,0,0,0,10,155648
1650372317.4493968,public.followers,19384,public,followers,1,0,0,0,128541,0,0,0,128541,0,0,0,,2022-04-19 12:44:55.835015+00:00,,2022-04-19 12:44:55.892824+00:00,0,1,0,1,4710400
1650372317.4493968,public.follows,19399,public,follows,1,0,0,0,128541,0,0,0,128541,0,0,0,,2022-04-19 12:44:56.060225+00:00,,2022-04-19 12:44:56.112635+00:00,0,1,0,1,4710400
1650372317.4493968,public.history,18959,public,history,0,0,,,3000126,0,0,0,3000113,0,60126,420126,,2022-04-19 09:42:53.721519+00:00,,2022-04-19 09:46:05.953154+00:00,0,11,0,16,258973696
1650372317.4493968,public.item,18916,public,item,1,0,10001394,10001392,100000,0,0,0,100000,0,0,0,,2022-04-19 09:18:55.363844+00:00,,2022-04-19 09:18:55.610783+00:00,0,1,0,1,10444800
1650372317.4493968,public.new_order,18986,public,new_order,1,0,200,200,900137,0,100,0,900031,102,54235,18137,,2022-04-19 09:46:07.668993+00:00,,2022-04-19 09:44:58.232913+00:00,0,11,0,15,39903232
1650372317.4493968,public.oorder,18973,public,oorder,3,0,30903604,30903604,3000137,100,0,69,3000135,43,60235,420137,,2022-04-19 09:42:55.759893+00:00,,2022-04-19 09:46:07.393234+00:00,0,11,0,16,197746688
1650372317.4493968,public.order_line,18996,public,order_line,1,0,219,4733,30003261,1053,0,716,29960869,477,2143363,2967014,,2022-04-19 09:44:31.617698+00:00,,2022-04-19 09:44:59.938146+00:00,0,12,0,15,3035348992
1650372317.4493968,public.savings,19347,public,savings,1,0,5343,5343,100000000,1780,0,1,99740960,1780,5847668,3360896,,2022-04-19 12:37:22.215938+00:00,,2022-04-19 12:32:59.771502+00:00,0,21,0,35,4429594624
1650372317.4493968,public.stock,18921,public,stock,1,0,30008598,281131624,10000000,1369,0,508,9999920,861,601369,739584,,2022-04-19 09:44:12.964638+00:00,,2022-04-19 09:44:54.954927+00:00,0,11,0,17,3556540416
1650372317.4493968,public.tweets,19414,public,tweets,2,0,0,0,2000000,0,0,0,1964035,0,764288,808704,,2022-04-19 12:45:00.202833+00:00,,2022-04-19 12:45:01.062003+00:00,0,1,0,1,381181952
1650372317.4493968,public.user_profiles,19373,public,user_profiles,3,0,2514164,2514164,50000,0,0,0,50000,0,0,0,,2022-04-19 12:44:55.528004+00:00,,2022-04-19 12:44:55.673211+00:00,0,1,0,1,3588096
1650372317.4493968,public.warehouse,18911,public,warehouse,1,0,10001391,10001391,100,126,0,126,100,30,0,100,,,,2022-04-19 09:48:52.583391+00:00,0,0,0,3,204800
1650372317.5534475,public.accounts,19341,public,accounts,2,0,200008367,200008367,100000000,0,0,0,99418693,0,6395072,197248,,2022-04-19 12:42:58.724345+00:00,,2022-04-19 12:32:01.398339+00:00,0,21,0,35,10925867008
1650372317.5534475,public.added_tweets,19426,public,added_tweets,2,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0
1650372317.5534475,public.checking,19357,public,checking,1,0,9852,9852,100000000,5703,0,34,99973828,5703,4719303,18800000,,2022-04-19 12:10:16.844373+00:00,,2022-04-19 12:34:59.318684+00:00,0,20,0,35,4430159872
1650372317.5534475,public.customer,18946,public,customer,2,0,6000773,7386806,3000000,226,0,8,3000159,223,180226,60000,,2022-04-19 09:46:04.123170+00:00,,2022-04-19 09:44:57.869874+00:00,0,11,0,16,1859174400
1650372317.5534475,public.district,18936,public,district,959921,154064320,5040745,5040745,1000,263,0,263,1000,0,0,1000,,,,2022-04-19 09:48:52.603393+00:00,0,0,0,10,155648
1650372317.5534475,public.followers,19384,public,followers,1,0,0,0,128541,0,0,0,128541,0,0,0,,2022-04-19 12:44:55.835015+00:00,,2022-04-19 12:44:55.892824+00:00,0,1,0,1,4710400
1650372317.5534475,public.follows,19399,public,follows,1,0,0,0,128541,0,0,0,128541,0,0,0,,2022-04-19 12:44:56.060225+00:00,,2022-04-19 12:44:56.112635+00:00,0,1,0,1,4710400
1650372317.5534475,public.history,18959,public,history,0,0,,,3000126,0,0,0,3000113,0,60126,420126,,2022-04-19 09:42:53.721519+00:00,,2022-04-19 09:46:05.953154+00:00,0,11,0,16,258973696
1650372317.5534475,public.item,18916,public,item,1,0,10001394,10001392,100000,0,0,0,100000,0,0,0,,2022-04-19 09:18:55.363844+00:00,,2022-04-19 09:18:55.610783+00:00,0,1,0,1,10444800
1650372317.5534475,public.new_order,18986,public,new_order,1,0,200,200,900137,0,100,0,900031,102,54235,18137,,2022-04-19 09:46:07.668993+00:00,,2022-04-19 09:44:58.232913+00:00,0,11,0,15,39903232
1650372317.5534475,public.oorder,18973,public,oorder,3,0,30903604,30903604,3000137,100,0,69,3000135,43,60235,420137,,2022-04-19 09:42:55.759893+00:00,,2022-04-19 09:46:07.393234+00:00,0,11,0,16,197746688
1650372317.5534475,public.order_line,18996,public,order_line,1,0,219,4733,30003261,1053,0,716,29960869,477,2143363,2967014,,2022-04-19 09:44:31.617698+00:00,,2022-04-19 09:44:59.938146+00:00,0,12,0,15,3035348992
1650372317.5534475,public.savings,19347,public,savings,1,0,5343,5343,100000000,1780,0,1,99740960,1780,5847668,3360896,,2022-04-19 12:37:22.215938+00:00,,2022-04-19 12:32:59.771502+00:00,0,21,0,35,4429594624
1650372317.5534475,public.stock,18921,public,stock,1,0,30008598,281131624,10000000,1369,0,508,9999920,861,601369,739584,,2022-04-19 09:44:12.964638+00:00,,2022-04-19 09:44:54.954927+00:00,0,11,0,17,3556540416
1650372317.5534475,public.tweets,19414,public,tweets,2,0,0,0,2000000,0,0,0,1964035,0,764288,808704,,2022-04-19 12:45:00.202833+00:00,,2022-04-19 12:45:01.062003+00:00,0,1,0,1,381181952
1650372317.5534475,public.user_profiles,19373,public,user_profiles,3,0,2514164,2514164,50000,0,0,0,50000,0,0,0,,2022-04-19 12:44:55.528004+00:00,,2022-04-19 12:44:55.673211+00:00,0,1,0,1,3588096
1650372317.5534475,public.warehouse,18911,public,warehouse,1,0,10001391,10001391,100,126,0,126,100,30,0,100,,,,2022-04-19 09:48:52.583391+00:00,0,0,0,3,204800
1650372317.6576273,public.accounts,19341,public,accounts,2,0,200008367,200008367,100000000,0,0,0,99418693,0,6395072,197248,,2022-04-19 12:42:58.724345+00:00,,2022-04-19 12:32:01.398339+00:00,0,21,0,35,10925867008
1650372317.6576273,public.added_tweets,19426,public,added_tweets,2,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0
1650372317.6576273,public.checking,19357,public,checking,1,0,9852,9852,100000000,5703,0,34,99973828,5703,4719303,18800000,,2022-04-19 12:10:16.844373+00:00,,2022-04-19 12:34:59.318684+00:00,0,20,0,35,4430159872
1650372317.6576273,public.customer,18946,public,customer,2,0,6000773,7386806,3000000,226,0,8,3000159,223,180226,60000,,2022-04-19 09:46:04.123170+00:00,,2022-04-19 09:44:57.869874+00:00,0,11,0,16,1859174400
1650372317.6576273,public.district,18936,public,district,959921,154064320,5040745,5040745,1000,263,0,263,1000,0,0,1000,,,,2022-04-19 09:48:52.603393+00:00,0,0,0,10,155648
1650372317.6576273,public.followers,19384,public,followers,1,0,0,0,128541,0,0,0,128541,0,0,0,,2022-04-19 12:44:55.835015+00:00,,2022-04-19 12:44:55.892824+00:00,0,1,0,1,4710400
1650372317.6576273,public.follows,19399,public,follows,1,0,0,0,128541,0,0,0,128541,0,0,0,,2022-04-19 12:44:56.060225+00:00,,2022-04-19 12:44:56.112635+00:00,0,1,0,1,4710400
1650372317.6576273,public.history,18959,public,history,0,0,,,3000126,0,0,0,3000113,0,60126,420126,,2022-04-19 09:42:53.721519+00:00,,2022-04-19 09:46:05.953154+00:00,0,11,0,16,258973696
1650372317.6576273,public.item,18916,public,item,1,0,10001394,10001392,100000,0,0,0,100000,0,0,0,,2022-04-19 09:18:55.363844+00:00,,2022-04-19 09:18:55.610783+00:00,0,1,0,1,10444800
1650372317.6576273,public.new_order,18986,public,new_order,1,0,200,200,900137,0,100,0,900031,102,54235,18137,,2022-04-19 09:46:07.668993+00:00,,2022-04-19 09:44:58.232913+00:00,0,11,0,15,39903232
1650372317.6576273,public.oorder,18973,public,oorder,3,0,30903604,30903604,3000137,100,0,69,3000135,43,60235,420137,,2022-04-19 09:42:55.759893+00:00,,2022-04-19 09:46:07.393234+00:00,0,11,0,16,197746688
1650372317.6576273,public.order_line,18996,public,order_line,1,0,219,4733,30003261,1053,0,716,29960869,477,2143363,2967014,,2022-04-19 09:44:31.617698+00:00,,2022-04-19 09:44:59.938146+00:00,0,12,0,15,3035348992
1650372317.6576273,public.savings,19347,public,savings,1,0,5343,5343,100000000,1780,0,1,99740960,1780,5847668,3360896,,2022-04-19 12:37:22.215938+00:00,,2022-04-19 12:32:59.771502+00:00,0,21,0,35,4429594624
1650372317.6576273,public.stock,18921,public,stock,1,0,30008598,281131624,10000000,1369,0,508,9999920,861,601369,739584,,2022-04-19 09:44:12.964638+00:00,,2022-04-19 09:44:54.954927+00:00,0,11,0,17,3556540416
1650372317.6576273,public.tweets,19414,public,tweets,2,0,0,0,2000000,0,0,0,1964035,0,764288,808704,,2022-04-19 12:45:00.202833+00:00,,2022-04-19 12:45:01.062003+00:00,0,1,0,1,381181952
1650372317.6576273,public.user_profiles,19373,public,user_profiles,3,0,2514164,2514164,50000,0,0,0,50000,0,0,0,,2022-04-19 12:44:55.528004+00:00,,2022-04-19 12:44:55.673211+00:00,0,1,0,1,3588096
1650372317.6576273,public.warehouse,18911,public,warehouse,1,0,10001391,10001391,100,126,0,126,100,30,0,100,,,,2022-04-19 09:48:52.583391+00:00,0,0,0,3,204800
1650372317.7602277,public.accounts,19341,public,accounts,2,0,200008367,200008367,100000000,0,0,0,99418693,0,6395072,197248,,2022-04-19 12:42:58.724345+00:00,,2022-04-19 12:32:01.398339+00:00,0,21,0,35,10925867008
1650372317.7602277,public.added_tweets,19426,public,added_tweets,2,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0
1650372317.7602277,public.checking,19357,public,checking,1,0,9852,9852,100000000,5703,0,34,99973828,5703,4719303,18800000,,2022-04-19 12:10:16.844373+00:00,,2022-04-19 12:34:59.318684+00:00,0,20,0,35,4430159872
1650372317.7602277,public.customer,18946,public,customer,2,0,6000773,7386806,3000000,226,0,8,3000159,223,180226,60000,,2022-04-19 09:46:04.123170+00:00,,2022-04-19 09:44:57.869874+00:00,0,11,0,16,1859174400
1650372317.7602277,public.district,18936,public,district,959921,154064320,5040745,5040745,1000,263,0,263,1000,0,0,1000,,,,2022-04-19 09:48:52.603393+00:00,0,0,0,10,155648
1650372317.7602277,public.followers,19384,public,followers,1,0,0,0,128541,0,0,0,128541,0,0,0,,2022-04-19 12:44:55.835015+00:00,,2022-04-19 12:44:55.892824+00:00,0,1,0,1,4710400
1650372317.7602277,public.follows,19399,public,follows,1,0,0,0,128541,0,0,0,128541,0,0,0,,2022-04-19 12:44:56.060225+00:00,,2022-04-19 12:44:56.112635+00:00,0,1,0,1,4710400
1650372317.7602277,public.history,18959,public,history,0,0,,,3000126,0,0,0,3000113,0,60126,420126,,2022-04-19 09:42:53.721519+00:00,,2022-04-19 09:46:05.953154+00:00,0,11,0,16,258973696
1650372317.7602277,public.item,18916,public,item,1,0,10001394,10001392,100000,0,0,0,100000,0,0,0,,2022-04-19 09:18:55.363844+00:00,,2022-04-19 09:18:55.610783+00:00,0,1,0,1,10444800
1650372317.7602277,public.new_order,18986,public,new_order,1,0,200,200,900137,0,100,0,900031,102,54235,18137,,2022-04-19 09:46:07.668993+00:00,,2022-04-19 09:44:58.232913+00:00,0,11,0,15,39903232
1650372317.7602277,public.oorder,18973,public,oorder,3,0,30903604,30903604,3000137,100,0,69,3000135,43,60235,420137,,2022-04-19 09:42:55.759893+00:00,,2022-04-19 09:46:07.393234+00:00,0,11,0,16,197746688
1650372317.7602277,public.order_line,18996,public,order_line,1,0,219,4733,30003261,1053,0,716,29960869,477,2143363,2967014,,2022-04-19 09:44:31.617698+00:00,,2022-04-19 09:44:59.938146+00:00,0,12,0,15,3035348992
